,year,주소,단지명,전용면적(㎡)_x,면적라벨,거래금액(만원),m2당금액(만원),employment_rate(%),GDP(won),economysc,consumeprc,migrationpop,bankloan(1bw),room,bath,adr_dong,버스노선수
6817,2018,경기도 고양시 백석동 1237,일산요진와이시티,156,3,134396,857,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6818,2018,경기도 고양시 백석동 1237,일산요진와이시티,156,3,134396,857,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6819,2018,경기도 고양시 백석동 1237,일산요진와이시티,156,3,134396,857,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6820,2018,경기도 고양시 백석동 1344,흰돌마을(서안),59,1,31857,531,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6821,2018,경기도 고양시 백석동 1344,흰돌마을(서안),73,2,36842,503,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6822,2018,경기도 고양시 백석동 1344,흰돌마을(서안),84,3,39885,469,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6823,2018,경기도 고양시 백석동 1349,흰돌마을(국제),49,1,31633,639,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6824,2018,경기도 고양시 백석동 1349,흰돌마을(국제),69,2,37050,536,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6825,2018,경기도 고양시 백석동 1349,흰돌마을(국제),84,3,41912,494,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6826,2018,경기도 고양시 백석동 1349,흰돌마을(한진),49,1,30550,617,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6827,2018,경기도 고양시 백석동 1349,흰돌마을(한진),69,2,36800,532,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6828,2018,경기도 고양시 백석동 1349,흰돌마을(한진),84,3,40861,482,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6829,2018,경기도 고양시 백석동 1351,흰돌마을(청구),59,1,26150,440,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6830,2018,경기도 고양시 백석동 1351,흰돌마을(청구),69,2,32240,463,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,백석동,15
6831,2018,경기도 고양시 사리현동 186,동문1단지,84,3,22875,270,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,사리현동,1
6832,2018,경기도 고양시 사리현동 187,동문2단지,72,2,20625,284,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,사리현동,1
6833,2018,경기도 고양시 사리현동 187,동문2단지,72,2,20625,284,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,사리현동,1
6834,2018,경기도 고양시 사리현동 187,동문2단지,84,3,22355,264,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,사리현동,1
6835,2018,경기도 고양시 사리현동 187,동문2단지,84,3,22355,264,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,사리현동,1
6836,2018,경기도 고양시 사리현동 189,동문3단지,84,3,22166,261,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,사리현동,1
6837,2018,경기도 고양시 사리현동 466-1,현대그린,38,1,6617,171,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,사리현동,1
6838,2018,경기도 고양시 삼송동 306,고양삼송동원로얄듀크,84,3,51184,602,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6839,2018,경기도 고양시 삼송동 306,고양삼송동원로얄듀크,110,3,58466,527,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6840,2018,경기도 고양시 삼송동 306,고양삼송동원로얄듀크,116,3,62500,536,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6841,2018,경기도 고양시 삼송동 311,삼송2차아이파크,74,2,56384,752,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6842,2018,경기도 고양시 삼송동 311,삼송2차아이파크,84,3,61047,720,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6843,2018,경기도 고양시 삼송동 331,삼송스타클래스,84,3,52497,617,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6844,2018,경기도 고양시 삼송동 331,삼송스타클래스,99,3,59440,595,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6845,2018,경기도 고양시 삼송동 331,삼송스타클래스,101,3,60284,593,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,삼송동,4
6846,2018,경기도 고양시 성사동 404-28,"미미아파트(가,나,다동)",51,1,15600,305,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6847,2018,경기도 고양시 성사동 404-28,"미미아파트(가,나,다동)",56,1,15700,279,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6848,2018,경기도 고양시 성사동 404-28,"미미아파트(가,나,다동)",58,1,19850,337,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6849,2018,경기도 고양시 성사동 404-28,"미미아파트(가,나,다동)",84,3,23200,274,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6850,2018,경기도 고양시 성사동 404-7,"미도아파트5차(3동,5동)",43,1,13828,317,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6851,2018,경기도 고양시 성사동 404-7,"미도아파트5차(3동,5동)",49,1,15312,306,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6852,2018,경기도 고양시 성사동 404-8,"미도아파트5차(1동,2동)",42,1,13821,328,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6853,2018,경기도 고양시 성사동 404-8,"미도아파트5차(1동,2동)",43,1,13500,309,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6854,2018,경기도 고양시 성사동 404-8,"미도아파트5차(1동,2동)",47,1,15633,328,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6855,2018,경기도 고양시 성사동 404-8,"미도아파트5차(1동,2동)",49,1,15600,312,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6856,2018,경기도 고양시 성사동 405-8,수정(405-8),51,1,16727,327,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6857,2018,경기도 고양시 성사동 407-9,동원(407-9),49,1,17983,364,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6858,2018,경기도 고양시 성사동 415,개나리,40,1,14283,354,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6859,2018,경기도 고양시 성사동 415,개나리,46,1,15000,322,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6860,2018,경기도 고양시 성사동 415,개나리,47,1,16633,346,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6861,2018,경기도 고양시 성사동 415,개나리,48,1,16170,334,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6862,2018,경기도 고양시 성사동 422-2,미도(422-2),42,1,13687,325,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6863,2018,경기도 고양시 성사동 422-2,미도(422-2),46,1,15157,328,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6864,2018,경기도 고양시 성사동 422-3,미도(422-3),42,1,13458,320,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6865,2018,경기도 고양시 성사동 422-3,미도(422-3),49,1,15228,308,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6866,2018,경기도 고양시 성사동 488-56,임창(488-56),43,1,13000,302,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6867,2018,경기도 고양시 성사동 488-56,임창(488-56),49,1,15000,300,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6868,2018,경기도 고양시 성사동 488-56,임창(488-56),54,1,14500,265,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6869,2018,경기도 고양시 성사동 493,세현,59,1,20386,343,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6870,2018,경기도 고양시 성사동 493,세현,65,2,17533,267,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6871,2018,경기도 고양시 성사동 494-5,삼화그린아파트(B동),35,1,12700,353,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6872,2018,경기도 고양시 성사동 494-5,삼화그린아파트(B동),42,1,10600,249,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6873,2018,경기도 고양시 성사동 494-5,삼화그린아파트(B동),46,1,10800,230,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6874,2018,경기도 고양시 성사동 494-5,삼화그린아파트(B동),52,1,13450,258,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6875,2018,경기도 고양시 성사동 496-5,"장미아파트(가,나,다,라동)",37,1,11240,296,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6876,2018,경기도 고양시 성사동 496-5,"장미아파트(가,나,다,라동)",42,1,12800,298,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6877,2018,경기도 고양시 성사동 496-5,"장미아파트(가,나,다,라동)",56,1,16100,283,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6878,2018,경기도 고양시 성사동 496-5,"장미아파트(가,나,다,라동)",59,1,15175,253,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6879,2018,경기도 고양시 성사동 496-5,"장미아파트(가,나,다,라동)",70,2,15800,224,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6880,2018,경기도 고양시 성사동 501-2,명지캐럿86,84,3,28200,331,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6881,2018,경기도 고양시 성사동 501-2,명지캐럿86,98,3,29900,303,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6882,2018,경기도 고양시 성사동 501-2,명지캐럿86,118,3,31400,264,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6883,2018,경기도 고양시 성사동 704-5,성사루체하임,19,1,15725,794,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6884,2018,경기도 고양시 성사동 704-5,성사루체하임,43,1,32100,739,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6885,2018,경기도 고양시 성사동 705-15,서안,44,1,13100,292,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6886,2018,경기도 고양시 성사동 706-10,상목,80,2,23000,286,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6887,2018,경기도 고양시 성사동 706-10,상목,84,3,22250,261,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6888,2018,경기도 고양시 성사동 707-11,하림이벨리지타운,84,3,29000,343,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6889,2018,경기도 고양시 성사동 707-9,성사동세띠앙주상복합,84,3,31800,375,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6890,2018,경기도 고양시 성사동 719,신원당(동문),63,2,24850,391,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6891,2018,경기도 고양시 성사동 719,신원당(동문),84,3,29140,344,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6892,2018,경기도 고양시 성사동 723,신원당(태영)2,39,1,17900,447,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6893,2018,경기도 고양시 성사동 723,신원당(태영)2,59,1,22890,387,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6894,2018,경기도 고양시 성사동 724,신원당(동신2),57,1,20545,360,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6895,2018,경기도 고양시 성사동 724,신원당(동신2),75,2,27980,371,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6896,2018,경기도 고양시 성사동 724,신원당(동신2),84,3,29750,351,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6897,2018,경기도 고양시 성사동 725,신원당마을,32,1,15671,478,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6898,2018,경기도 고양시 성사동 725,신원당마을,49,1,20040,404,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6899,2018,경기도 고양시 성사동 725,신원당마을,59,1,22712,382,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6900,2018,경기도 고양시 성사동 726,신원당(삼보),84,3,30388,359,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6901,2018,경기도 고양시 성사동 726,신원당(삼보),114,3,33554,293,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6902,2018,경기도 고양시 성사동 727,신원당(동신1),101,3,32522,319,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6903,2018,경기도 고양시 성사동 727,신원당(동신1),134,3,34825,258,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6904,2018,경기도 고양시 성사동 727,신원당(동신1),145,3,38571,264,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6905,2018,경기도 고양시 성사동 730,신원당(대명),58,1,22888,390,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6906,2018,경기도 고양시 성사동 730,신원당(대명),83,2,29814,357,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6907,2018,경기도 고양시 성사동 731,신원당(태영),54,1,20338,370,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6908,2018,경기도 고양시 성사동 731,신원당(태영),84,3,29976,353,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6909,2018,경기도 고양시 성사동 860,삼성래미안,59,1,33752,562,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6910,2018,경기도 고양시 성사동 860,삼성래미안,84,3,39714,467,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6911,2018,경기도 고양시 성사동 860,삼성래미안,117,3,46429,394,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6912,2018,경기도 고양시 성사동 860,삼성래미안,132,3,48950,369,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6913,2018,경기도 고양시 성사동 860,삼성래미안,151,3,52140,344,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6914,2018,경기도 고양시 성사동 869,원당대림e-편한세상,59,1,33060,553,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6915,2018,경기도 고양시 성사동 869,원당대림e-편한세상,84,3,38527,454,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6916,2018,경기도 고양시 성사동 869,원당대림e-편한세상,112,3,42835,381,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6917,2018,경기도 고양시 성사동 869,원당대림e-편한세상,125,3,44885,358,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6918,2018,경기도 고양시 성사동 869,원당대림e-편한세상,141,3,47830,337,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성사동,5
6919,2018,경기도 고양시 성석동 1077,청원네이처빌,59,1,16288,271,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성석동,0
6920,2018,경기도 고양시 성석동 1077,청원네이처빌,79,2,19850,248,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,성석동,0
6921,2018,경기도 고양시 식사동 1474,SKVIEW,84,3,30862,366,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6922,2018,경기도 고양시 식사동 1474,SKVIEW,121,3,37910,311,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6923,2018,경기도 고양시 식사동 1487,위시티일산자이1단지,84,3,42214,497,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6924,2018,경기도 고양시 식사동 1487,위시티일산자이1단지,133,3,54475,407,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6925,2018,경기도 고양시 식사동 1487,위시티일산자이1단지,134,3,55218,409,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6926,2018,경기도 고양시 식사동 1487,위시티일산자이1단지,137,3,56787,414,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6927,2018,경기도 고양시 식사동 1487,위시티일산자이1단지,162,3,60400,371,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6928,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,108,3,53041,490,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6929,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,115,3,50716,437,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6930,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,123,3,51300,416,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6931,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,130,3,53361,410,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6932,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,133,3,56633,423,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6933,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,134,3,57550,426,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6934,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,162,3,61530,378,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6935,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,163,3,71250,436,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6936,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,209,3,87250,416,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6937,2018,경기도 고양시 식사동 1498,위시티일산자이2단지,238,3,90899,380,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6938,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,108,3,54083,499,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6939,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,133,3,63250,473,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6940,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,134,3,61844,458,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6941,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,137,3,63150,460,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6942,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,162,3,66089,406,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6943,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,176,3,72000,407,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6944,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,210,3,88000,418,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6945,2018,경기도 고양시 식사동 1504,위시티일산자이4단지,240,3,120666,502,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6946,2018,경기도 고양시 식사동 1510,위시티블루밍3단지,101,3,45275,444,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6947,2018,경기도 고양시 식사동 1510,위시티블루밍3단지,122,3,48812,397,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6948,2018,경기도 고양시 식사동 1510,위시티블루밍3단지,123,3,48513,394,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6949,2018,경기도 고양시 식사동 1510,위시티블루밍3단지,145,3,53093,365,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6950,2018,경기도 고양시 식사동 1510,위시티블루밍3단지,174,3,62500,358,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6951,2018,경기도 고양시 식사동 1510,위시티블루밍3단지,218,3,98000,448,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6952,2018,경기도 고양시 식사동 1510,위시티블루밍3단지,241,3,142500,590,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6953,2018,경기도 고양시 식사동 1529,위시티일산자이주상복합,115,3,48000,414,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6954,2018,경기도 고양시 식사동 1529,위시티일산자이주상복합,117,3,47500,405,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6955,2018,경기도 고양시 식사동 1529,위시티일산자이주상복합,141,3,51000,359,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6956,2018,경기도 고양시 식사동 1529,위시티일산자이주상복합,142,3,54925,385,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6957,2018,경기도 고양시 식사동 1533,위시티휴먼빌,116,3,39500,337,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6958,2018,경기도 고양시 식사동 1533,위시티휴먼빌,117,3,42200,359,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6959,2018,경기도 고양시 식사동 1533,위시티휴먼빌,118,3,43500,366,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6960,2018,경기도 고양시 식사동 1533,위시티휴먼빌,194,3,115000,590,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6961,2018,경기도 고양시 식사동 1565,위시티블루밍5단지,101,3,46881,459,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6962,2018,경기도 고양시 식사동 1565,위시티블루밍5단지,122,3,53500,435,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6963,2018,경기도 고양시 식사동 1565,위시티블루밍5단지,123,3,53175,431,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6964,2018,경기도 고양시 식사동 1565,위시티블루밍5단지,154,3,59945,387,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6965,2018,경기도 고양시 식사동 910,은행마을2(동문),84,3,27572,326,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6966,2018,경기도 고양시 식사동 910,은행마을2(동문),128,3,32022,249,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,식사동,4
6967,2018,경기도 고양시 신원동 113,신원마을고양삼송아이파크,100,3,49228,491,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6968,2018,경기도 고양시 신원동 113,신원마을고양삼송아이파크,116,3,52545,451,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6969,2018,경기도 고양시 신원동 595,고양삼송동일스위트파크뷰7(1차),66,2,40325,610,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6970,2018,경기도 고양시 신원동 595,고양삼송동일스위트파크뷰7(1차),76,2,41166,541,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6971,2018,경기도 고양시 신원동 595,고양삼송동일스위트파크뷰7(1차),84,3,47480,564,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6972,2018,경기도 고양시 신원동 609,신원마을1단지우남퍼스트빌,64,2,38096,586,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6973,2018,경기도 고양시 신원동 609,신원마을1단지우남퍼스트빌,74,2,42253,565,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6974,2018,경기도 고양시 신원동 609,신원마을1단지우남퍼스트빌,84,3,46212,545,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6975,2018,경기도 고양시 신원동 609,신원마을1단지우남퍼스트빌,100,3,51500,511,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6976,2018,경기도 고양시 신원동 653,삼송힐스테이트,74,2,42348,571,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6977,2018,경기도 고양시 신원동 653,삼송힐스테이트,84,3,46060,543,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6978,2018,경기도 고양시 신원동 654,신원마을5단지우림필유아파트,99,3,47403,476,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6979,2018,경기도 고양시 신원동 654,신원마을5단지우림필유아파트,114,3,56200,491,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6980,2018,경기도 고양시 신원동 658,A9블럭신원마을호반베르디움,84,3,43891,516,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6981,2018,경기도 고양시 신원동 658,A9블럭신원마을호반베르디움,106,3,50300,472,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6982,2018,경기도 고양시 신원동 658,A9블럭신원마을호반베르디움,108,3,50666,464,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6983,2018,경기도 고양시 신원동 658,A9블럭신원마을호반베르디움,109,3,50300,458,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
6984,2018,경기도 고양시 신원동 661,삼송10단지동일스위트2차,66,2,35620,538,60.7,1812005.4,110.8,114.72,869.0,1600280.5,3.0,2.0,신원동,3
